value
237706965543724
384617949612346
622324915156070
100694286476841
162926777992448
263621064469290
426547842461739
690168906931029
111671674939276
180688565632379
292360240571656
473048806204036
765409046775693
123845785297973
200386689975542
324232475273515
524619165249057
848851640522573
137347080577163
222232244629420
359579325206583
581811569836004
941390895042587
152320246487859
246459335992117
398779582479977
645238918472094
104401850095207
168925741942416
273327592037623
442253333980040
715580926017664
115783425999770
187341518601536
303124944601307
490466463202844
793591407804151
128405787100699
207764927881114
336170714981814
543935642862929
880106357844743
142404200070767
230414835855241
372819035926008
603233871781250
976052907707259
157928677948851
255533968719576
413462646668428
668996615388005
108245926205643
175145587744443
283391513950087
458537101694530
741928615644618
120046571733914
194239433298376
314286005032291
508525438330668
822811443362959
133133688169362
215414832505658
348548520675021
563963353180680
912511873855702
147647522703638
238898710089208
386546232792846
625444942882055
101199117567490
163743611855695
264942729423185
428686341278881
693629070702067
112231541198094
181594448268301
293825989466396
475420437734698
769246427201094
124466686493579
201391329213688
325858015707268
527249344920956
853107360628224
138035670554918
223346406617740
361382077172658
584728483790399
946110560963058
153083904475345
247694960571651
400778865046997
648473825618649
104925269066564
169772651628429
274697920694994
444470572323423
719168493018417
116363906534184
188280755836025
304644662370210
492925418206236
797570080576446
129049549878268
208806557935912
337856107814181
546662665750093
884518773564275
143118143931436
231570021287864
374688165219301
606258186507165
980946351726467
158720453823363
256815088996009
415535542819373
672350631815383
108788617463475
176023680645013
284812298108489
460835978753503
745648276861993
120648425561549
195213253247748
315861678809298
511074932057047
826936610866346
133801154292339
216494815378974
350295969671313
566790785050287
917086754721600
148387753977188
240096429449348
388484183426537
628580612875886
101706479630242
164564540917831
266271020548073
430835561465904
697106582013978
112794214347988
182504872549386
295299086897374
477803959446760
773103046344134
125090700579089
202401005213503
327491705792592
529892711006095
857384416798688
138727712780478
224466154460347
363193867240825
587660021701172
950853888941998
153851391064317
248936779958516
402788171022834
651724950981351
105451312200418
170623807298553
276075119498972
446698926797525
722774046296497
116947297309402
189224701939052
306171999248454
495396701187506
801568700435961
129696540162346
209853410205942
339549950368289
549403360574232
888953310942522
143835667151675
232730998245927
376566665397603
609297663643530
985864329041134
159516199268466
258102632172579
417618831441046
675721463613626
109334029505467
176906175866829
286240205372297
463146381239127
749386586611424
121253296785055
196191955446197
317445252231252
513637207677450
831082459908702
134471966758615
217580212749485
352052179508100
569632392257586
921684571765687
149131696402327
241300153578896
390431849981223
631732003560119
102216385354134
165389585710146
267605971064280
432995556774426
700601527838707
113359708461313
183419861245184
296779569706497
480199430951681
776979000658179
125717843160986
203415743226804
329133586387790
532549329614594
861682916002384
139423224561697
225591516161936
365014740723634
590606256885570
955620997609204
154622725449477
250184825210398
404807550659875
654992375870273
105979992653014
171479230240042
277459222893057
448938453133099
726397676026156
117533612915925
190173380518541
307706993434466
497880373953008
805587367387474
130346774134048
210905510872795
341252285006844
552157795879639
893410080886484
144556787676612
233897795765260
378454583441873
612352379207134
990806962649007
160315934185614
259396630450514
419712564636128
679109195086643
109882175972277
177793095480941
287675271453218
465468366934160
753143638387379
121861200532154
197175564370891
319036764903045
516212329273937
835249094176983
135146142345092
218671051762790
353817194107882
572488245870673
926305439978556
149879368584922
242509912582778
392389281167701
634899193750480
102728847491818
166218766866866
268947614358684
435166381225550
704113995584234
113928037680978
184339437239402
298267474920380
482606912159782
780874387080163
126348129923994
204435568632010
330783698556005
535219267188016
866002965744021
140122223293203
226722519867605
366844743160809
593567263028415
960412006189225
155397926921764
251439127540686
406837054462450
658276182003137
106511323646558
172338941846872
278850265493431
451189207340303
730039472833735
118122868017403
191126815300777
309249683318181
500376498618958
809626181937140
131000268055609
211962886249323
342963154304933
554926040554257
897889194859191
145281523541344
235070443027264
380351966568609
615422409595873
995774376164482
161119678576035
260697116192483
421816794768519
682513910961003
110433070572952
178684461669052
289117532242004
467801993911057
756919526153062
122472152006411
198164104621718
320636256628130
518800361249848
839436617877978
135823697912782
219767359700580
355591057613363
575358417313943
930949474927306
150630789224125
243725736716855
394356525940980
638082262657836
103243878859881
167052105125665
270295983985547
437348089111212
707644073096759
114499216220797
185263623530473
299762839751270
485026463281743
784789303033013
126981576631475
205460506934777
332442083566252
537902590501030
870344674067282
140824726456831
227859193863559
368683920320390
596543114183950
965227034504341
156177014868829
252699718319263
408876733188092
661576451507355
107045318469544
173202963620280
280248282089825
453451245710105
733699527799930
118715077351003
192085030130996
310800107482000
502885137612997
813685245094997
131657038270799
213025562780299
344682601051098
557708163831397
902390764882496
146009892871389
236248969359639
382258862231028
618507831590667
100076669382169
161927452541236
262004121923406
423931574464642
685935696388048
110986727085269
179580296724073
290567023809343
470147320533416
760714344342759
123086166487617
199157600921893
322243767409511
521401368331405
843645135740916
136504650407232
220869163981323
357373814388555
578242978369879
935616792758435
151385977112831
244947656388675
396333633501506
641281289890181
103761492339168
167889621328187
271651113667355
439540734995542
711191848662898
115073258365844
186192443232134
301265701597978
487458144830112
788723846428090
127618199125820
206490583768629
334108782894449
540599366663078
874708149557528
141530751622060
229001566577813
370532318199874
599533884777687
970066202977562
156960008775525
253966629073281
410926637848806
664893266922087
107581990477089
174071317169298
281653307646387
455724624815685
737377932462073
119310255727775
193048048973983
312358304701759
505406353675742
817764658377501
132317101205324
214093567043074
346410668248398
560504235291473
906914903539872
146741913883134
237433404237121
384175318120256
621608722357378
100578404047763
162739276283501
263317680331264
426056956614765
689374636946030
111543159356079
180480623050682
292023782406762
472504405457445
764528187864207
123703259332165
200156078118585
323859337450751
524015415569337
847874753020088
137189016858942
221976492160951
359165509019893
581142001180845
940307510200739
152144951138158
246175702158232
398320653296390
644496355454623
104281700875101
168731336420563
273013037295665
441744373716228
714757411011894
115650178472812
187125919574001
302776098046814
489902017620815
792678115667629
128258013328844
207525824895607
335783838224452
543309663120059
879093501344511
142240316446457
230149666580908
372389983027365
602539649608273
974929632635639
157746928224391
255239891487955
412986819712346
668226711200301
108121353091264
174944024211294
283065377302559
458009401513854
741074778816414
119908418033026
194015895914668
313924313947695
507940209862363
821864523810059
132980473367242
215166925748248
348147399115490
563314324863738
911461723979229
147477604884296
238623777282219
386101382166516
624725159448736
101082654161525
163555170106398
264637824267924
428192994374323
692830818642247
112102381301657
181385463165881
293487844467538
474873307633420
768361152100959
124323445973437
201159561183533
325483007156971
526642568340505
852125575497477
137876814383798
223089371933546
360966186317344
584055558250890
945021744568235
152907730281912
247409904738736
400317635020648
647727539759384
104804517478003
169577271453941
274381788931945
443959060385886
718340849317832
116229990970371
188064075902155
304294066872526
492358142774682
796652209647209
128901035242189
208566256206910
337467291449099
546033547656009
883500839105108
142953438676111
231303522586622
374256961262734
605560483849356
979817445112091
158537792896144
256519537407353
415057330303498
671576867710852
108663419801435
175821106572520
284484526373955
460305632946475
744790159320431
120509579226690
194988595158733
315498174385424
510486769544158
825984943929583
133647171347374
216245665740332
349892837087706
566138502828039
916031339915745
148216984274378
239820118265953
388037102540331
627857220806284
101589432334661
164375154415290
265964586749951
430339741165241
696304327915193
112664406908043
182294839699562
294959246607606
477254086307169
772213332914775
124946741922194
202168075213672
327114817135866
529282892349538
856397709485405
138568060183494
224207831132034
362775891315529
586983722447564
949759613763093
153674333621065
248650294997375
402324628618440
650974923615816
105329955223425
170427447585007
275757402808432
446184850393440
721942253201873
116812710359531
189006935679718
305819646039250
494826581718968
800646227758218
129547280947718
209611903723540
339159184671259
548771088394800
887930273066059
143670136146085
232463163452691
376133299598777
608596463051469
984729762650247
159332622570171
257805598835196
417138221405368
674943820240564
109208204164593
176702586188649
285910790353243
462613376541892
748524166895135
121113754343702
195966171033216
317079925376919
513046096410135
830126021787055
134317211819719
217329813998424
351647025818143
568976839816568
920623865634711
148960070545128
241022457108599
389982527653727
631004984762326
102098751241605
165199249717838
267298000959443
432497250677281
699795251636724
113229250231400
183208775395073
296438025626473
479646801021546
776084826648020
125573162766956
203181645431758
328754808198715
531936453630474
860691261829189
139262771545966
225331897728885
364594669274851
589926567003737
954521236278588
154444780328232
249896903956091
404341684284324
654238588240415
105858027252473
171281886076515
277139913328989
448421799405505
725561712734494
117398351213999
189954522487449
307352873701449
497307396188898
804660269890348
130196766607924
210662793596959
340859560204884
551522353801843
892381914006727
144390426780857
233628618181529
378019044962387
611647663143917
989666708106304
160131437125022
259098107935652
419229545060674
678327652996327
109755719805700
177588485105332
287344204911033
464932690016366
752276894927399
121720958494376
196948647987116
318669606481492
515618254468609
834287860950102
134990611541871
218419397636881
353410009178752
571829406815633
925239415994386
149706882281002
242230823880440
391937706161442
634168530041883
102610623620332
166027476624520
268638100244853
434665576869374
