height_m
841.9
673
7555
2594
2086
675
3825
1694
3091
2716
2258
2781
3472
1560
1261
940
885
1730
1771
1236
3264
1247
6010
3160
1917
5825
573
4007
1387
3014
2609
1633
2047
849
1339.69
2609
1192
2119.8
1416
3653
553
555
4361
668
668.5
2165
3288
6190
1346
2236
5597
5775
3428
3432
2441
1407
2890
7952
1850
1771
1277
2213
2506
1749
5950
6749
1738
2044
2472
2284
2682
874.9
6795
813
587.1
3621
1436
6025
2251
3168
2558
663
2891.32
2200
1419
3676
1558
1069
1109
3367
3190
1362
5650
3286
3136
3475
5828
956.5
2481.9
1679
1922
1743
3668
1735
1182
2882
1907
1908
2034
674.9
2241
2001
4272
1833
2125
2126
2468
2469
1823
2485
2486
6250
658.1
1341
879
2090
1376
6250
3703
1818
3678
3735
1780
1215
814
7932
2558
3645
1054.9
540
2386
1590
858
1760
7134
1538
4890
532
3108
688
4010
7422
1231
585
621
642
1069
1458
2451
2246
818
1302
830
1050
2693
2494
610
6543
840
3726
2031.8
2533
717.5
1752
5432
2268
1225
2061.2
6088
956
638
7821
1612
6772
529
1910
3295
1689.8
4850
878
3383
5429
1306
1083
3187
540
2922
3050
2915
2694
1604.79
1604.8
1207
2371
1242
835
680
1317
606.1
1720
1627
2882
3371
2217
1600
2838
2368
2469
631
2556
670
8106
2563
2548
2426
1299
6119
2096
2097
950
1751
1051
515.7
2924
1463
2886
1567
1682
3193
1076
3197
2418
3142
564
1011
1979
1123
2915
5806
2500
1208
1510
2226
3988
3519
1413
1414
599.1
2372
760.4
1534
2590
1815.5
2419
5023
1117
1684
1071
1307
596.7
968
649
527.8
865
2384
2652
1447.8
3189
3765
689
6759
2635
2267
1700
729
2430
515
2475
3004
1613
3106
2270
2588
2344
3528
919
1059
708
927
928
1608
575
1533
1350
807.5
761
1622
688.1
1889
1564
1864
1149
988.8
1263
1048
722
723
605
824
2436
638
1118.4
2241
1055.8
556
1838
641
551
1634
1383.6
831.1
837
680
2606.9
794.6
633
2411
786
866.9
1165.6
1453
1293
744.5
2630
536.2
645
945
1985
570
2256
1204
940
613.2
534
1932
696.5
1778
1667.7
2719
2310
4046
4454
4493
4780
3491
1945
2194
2024
2083
2807
5489
2370
2452
507
1345.4
1257
3199
906
893
812
5421
1853
1906
1000
1726
3031
3142
739
756
792
586.4
557
3293
3750
582
1097
1223
3125
1214.88
580.4
1808
8167
1201
1001.7
1192
1841
570
8516
2850
6074
8485
8163
8188
547
5199
2071
3325
549
3358
3173
1750
3947
3262
1391
635.9
697
3204
2228
708.5
2370
535
3418
1555
8051
5897
880
1725
2678
584.4
3026
782.4
2125
3433
514
1596.2
1598
1224
562.2
4317
3374
3961
1054
1015.7
8034
8080
1054
2187
536
641
597
912.7
3794
682
4095
2045
2113
2078
2093
530
4389
1222
2898
816.1
564.7
1451
1300
6768
2330
2865
2591
2643
4090
769
2652
1745
2104
565.6
1725
7543
3393
2089
2218
516
2142
2416
3142
3083.8
571
705.1
3282
1442
3904
902
1254
1419
3425
1034
1563
805
1647
617.9
1214
3740
3876
4289
2655
2829
728
1745
3288
3538
4978.9
514
2969
559
2528
1255.3
2786
1629
4557
2861
635
3277
761
670.3
2037
3254
3332
2902
1210
1603.3
6104
1093
780
631.3
780
810.23
6595
6979
2014
6189
6740
1474
1577
814
665.4
807
587
1046
1193
2733
761.4
1189
832
998
1566.7
1439
1218
739.5
858
610.2
1050.7
828
637.7
2217
1551
632
763
714.7
600
862
1083.1
3025
1026
1444
1857
1544
622
641.2
666
1611.009
3027
3211
1540
1021
1536
7545
533.4
547
717.3
511
2922
604.5
2033
751
2458
2417
7538
4260
974
1205
1302
2826
2007
2354
1516
2221
5881
761
1884
3049
3123.6
3033
2700
2238
2703
1024
893
894
2523
2341
3007
2471
3023
2417
2784
2726
3498
3298
2123
2971
3324
3456
3359
2161
3080
3159
2286
2532
1131
1422
1768
738
924
709
1060
1036
851
5319
1015
1011
542
1855
2492
516
1590
2495
1708
1489
807
1103
1922
2327
5961
5980
1229
5906
642
964
943.7
1182
2447
813
674
591
1103
2393
3000
603
723
742
2417
883
852
616.9
1839
1159
792.2
3505
3456
686.3
2187
551.8
2366
1823
1079
1094
2599
5304
3055
1692
3047
774
775
3710
671
3173
5705
4940
1031
3374
1124
797
2360
3697
2221
2084
1818
1111
1995
1260
728.4
2003.5
3953
3362
714
8159
514.1
7751
3033
594.5
1792
864
534
1016
712
2628
2630
667
617.6
1496
1213
1328
1984
963
7266
1419
1924
1024
2023
1049
2823
553.5
712
1875
800
2183
2712
1544
1026
2509
2245
2374
511
1308
7120
885
695.4
739
2397
2370
791
738
907.4
674.8
1800
1082
3273
1880
6372
6384
753.6
3589
573
3398
744
1300
5324
1784
1952
2521
7885
3792
1625
3000
3101
1730
2201
1745
3252
1065
784
1747
711.2
3515
575.7
1220
757
1110
586
3315
511
2741
1320
2145
4355
4070
703
536
3139
5132
767
2308
1780
843
1002.5
1074
1750
3410
2084
713.9
3711
812
2450
1540
2600
3849
7329
881
757.7
3650
2168
3857
812
670.2
520
3250
869
773
660
591.4
1315
898
595
2419
799.9
687
982.9
725.7
1881
626
988
708
1373
519
1296
1190
2519
894
527
2700
2573
686
1005
569
2468.854
2097
685
1271
1336.2
1227
2422
3838
657
552
2396
826
1057
2169
3004
834
2403
2053
7708
892
5016
5033
2150
3404
1910
2925.4
3479
2729
3103
2625
2649
2650
660
4800
7010
789.3
1048
7816
1085
5540
5723
4978
2096.8
6723
3406
2813.95
1748
3355
1545
1085
5193.2
586.9
1552
7570
3151
3341
1022
2906
5796
3089
1894
3507
3439
1039
6638
700
2998
2895
1515
2800
2302
6893
4276
4421
1920
2041
5636
2547
2819
1149
929
1912
1334
1782
1248
1522
3094
1491
2562
602
767.4
743
950
4307
2015
2300
676
3562
1708
3852
900.7
971
1364.6
887
1468.3
2061
764
3092
2093
1002.8
884
1305
7546
5830
573
3787
2711
2911
2636
1346
4527
2423
5697
2348
3114
885
2904
3522
2912
514
3669
5340
6039
3369
3209
1364
1666
1919
786
623.8
2625
3353
1670
3437
591.5
2198
1057
1330.4
1408.7
2166
1346
2173
3414
3555
1300.2
2301.2
3478
2233
7202
3673
3273
7649
693.3
5364
2460
1605
1164.4
1284
1673
3905
3163
4184
1156
2883
1196
2040
934
3181
1926
2424
3135
1862
3190
4369
4401
556.2
512
516.5
2797
1020
2151
3692
2821
812
2439
2004
3154
2656
2076
2920
605
837
7711
1154
1480
3847
879
6190
694
560.7
2725
1008
3553
3405
535.7
664
2857
2495
2193
3199
554
2631
3325
701
4547
554
2181.5
2182
1230
2156
601.2
1394
812
3077
2542
570.8
1670
805
1176
548
2723
2542
514
1824
1751
2788
2830
2942
960
631
3030
3031
525
987.9
2479
860.1
781
1664
2520.1
2572
1090
2603
2450
696
2545
3000
1701
2320
541
1050
527
1693
2717
1108
1150
3133
1854
1527
3018
3666
1625
1188.7
707
2665
2186
2285
2178
516.7
2217
2938
2973
720.1
811
7066
939
3041
568.6
3133
3135
2228
631
651.6
673
602
603
1127
1142
566.9
951
550
745
6727
556
1077
2374
505
1234
1850
1005
686
2403.5
1806.8
1772
528.5
2450
1835
614
545
2270
879
747
610
2248.4
2010
2414
2083
1077
3119
536
669
783
832
1270
945
2085
1244.8
1245
1291
2003
2082.5
2082.9
830
3341
856
2791
1655
1380
2694
642
2538
1941
1294
5018
678
5448
2601
770
626.3
1730
4884
1171
2850
1066
1482
920
1693
7782
1387
3004
3181
6993
1784
1827
4980
3046
5943
1640
3788
2405
1140
915
2222
2849
5000
5933
1905
4910
5730
842
4800
713
713
5426
969.5
1054
3458
587
841
1683
6668
6701
6770
6797
6800
5264
579
579.1
1057
700
650
810
6152
2741
2708
1602
3018
2132
606
2000
2608
1805
1122
2168
2764
1126
902
4216
627
2116
2439
2316
1312
3366
1002
816
620.6
1119
4410
3189
3140
666
772
658
4181
821
2093
1860
567
2693
652.9
5144
2542
946
1491
999.7
733
735
735.5
2814
2351
788
2348
2564
1139
2387
2881
2120
2350
2217
1854
5860
1315
3474
1491
1373
2361
7788
1248
3125
2706
2336
2450
7516
1620
5094
3296
1892
536
1933
2017.8
3368
3544
3550
3462
3112
3565
3371
3418
3420
1496
3189
3525
582
3549
3491
2360
635
2494
2853
3097
3499
3496
2442.3
3444
3426
3277
3062
3203
2769.2
3453
3836
3331
2599
3921
3899
3661
3690
2849
3149
3820
3795
3626
2857
4302
3339
3206
3877
2195
757
2571
922
3135
3360
820
2650
1520
2203
3203
3789
3870
620
3935
3353
3308
3637
3985
1828
3831
2186
3436
2351
3059
2583
3480
3055.8
3254
3158.8
1782
3397
2446
3870
3417.7
3654
2474
2620
1826
1676
3465
3327
3796
3875
3036
1483
3246
3486
2896
3420
2927.7
3109
3121
1753
2827
655
2119
517
1136
2861
1787
984
1598
2170
1743
597
2023
511
1195
1001
575.5
1222
724
737
679
2150
698
587
781
593.1
2455
918
2115
1886
911
2123
750
2247
638
2767
689
568.1
719.6
4482
1334
2859
802
516
631
844.3
1630
1893
1953
2572
661
5148
716
650
517
6274
506.5
1697
2520
4737
2110
3053
517
3769
2156
2528
2452
1702
1071
1991
628
881
3178
2857
764
6145
1872
2366
616
1720
2914
831.8
523
2172
510.9
1545
2404
3749
2938
2507
685
3367
2715
1286
1104
1022
2417
626.4
1002
5685
2030
1438
3128
940
1190
5846
5704
3230
603
521
6057
5400
1999
6903
987
7319
1098
7668
2790
6864
2129
1860
3232
705
804
1438
1883
1169
1180
6044
3611
1241
647
2915
850
2634
2173
2768
1586.8
2665
800
5672
2587
2527
575
1165
7326
2023.6
2024
2933
5597
1201
2736.5
5420
1050
2405.6
7367
608
2151
2507
3371
1699
1819
1205
1254
3256
2065
1460
2535
1896
1704
4374
623
2169
4116
2960
2900
3330
2855
2988
2752
2784
2898
3102
3439
3192
2090
2006
1002
515
1322.4
1906
965
1563
1847
6204
3220
735
2351
1296
2251.4
4016
5947
1156
6071
701
768
3820
3134
2628
2136
2490
4844
992
6348
2573
2744
2277
707
2429
3037
3660
2243
2843
2133
3255
3070
3473
3031
3207
1806
3155
1456
4243
820
2402
2941
3451
3423
1669
2169
1986
3558
2563
688
990
2743
1580
3348
5750
2880
793
3743
3743.4
2025
1651
1420
7492
6542
4533
3425
1476
4509
6282
1679
1875
2184.9
1069
7478
1899
1473
2542
881
1140
1840
2575
2576
2150
1681
1806
2332
894
1400
3375
969
1865
546
4960
2000
3088
2832
2881
1300
3820
3201
829.8
965
3178
3180
2696
627.2
2745
792
3731
3962
3173.3
2574
2843.3
2653.2
4374
2926
3138
1395
2764
3104
2925
2173
3165
2343
2971
3368
702
2733
2895
3393
2851
2366
2677
3456
1996
3537
2448
3166
3267
2511
2724
2522
3298
3061
3019
2458
2844
2588
2501
3535
3494
3474
3470
3775
2281.8
2451
4618
3785
3294
3975
3197
3246
2942
3328
3518.2
1491.3
3606
3181
1607
3663
2800
2917
3392
3556
3348
3925
3380.4
3710
3982
3799
3970
811
3893
3943
3198
2899
3436
3158
3051
2741
1624
2818
946
3107.7
2818
3932
2980.2
3378.3
3707
3310
2681
2970
2928
3210
2608
1183
2276
2939
1435
1165
3358
2282
2413
1406
901
887.9
2524
1961
3174
3271
1412
5650
2357
7406
2485
3139
690
2234
588.4
3640
2135
4167
7312
2248
2158
947
2616
695.5
5879
3200
1559
1032
614
2906
5199
2448
2164
568
1162
7795
630
1448
512.9
2347
1362
3490
980
2150
614.1
864.6
1182
1182.9
3861
892
1958
2095
892
892.5
527
927
879
974
1309
1046
528
691
681.5
1838
621
857
1952
973
3318
3459
2143
2908
4390
2579
573
645.5
543
6323
811.2
2732
3850
3694
2817
549
693.5
2317
2334
1719
2247
2163
1982
2045
646
1100
1542
2110
1080
4812
3410
2525
5112
2538
3101
3416
2841
1893
3556
4562.13
3088
1930
4709
826
6082
6409
1435
1500
5189
4000
5447
5481
1051
843
968
971.2
971.3
1241.3
816.32
1731
2230
2649
893
1808
1874
1836
1940
2102
2049
2474
1924
1790
1826
2280
2257
2385
1759
1922
1494.2
2082
580.4
2578
1768
702
2522
940
1805
1972
1686
687.4
1596
2051
668
2366
2363
1852
1722
1338
2346
1565
612
620
548.1
694.24
2070
2108
2121
2122
2052
2111
1998
2000
7462
957
1457.8
2781
650
651.3
899.9
7439
906
904.8
2135
905
6872
564
524.9
545
545.7
521.3
520
544
870
564
610
1129
909.9
3268
565.5
627
718
2719
995
700
2718
1575
7041
658
651
685
510
651.7
513
2148.5
1866
708
1486
2477
2236
1121
1672
1948
3062
771
1800
583
2427
594.9
1028.3
635.5
562
594.6
682
2202
1185
516.2
696
697.6
1144
628
1446
582
949
4345
2610
2321
703.8
2982
512.5
2608
1050
1332
2159
688
824
782
775.6
1018
798
7294
1829
862
1811
3196
2017
569.5
869.6
6542
5424
783
2492
1185
575
7401
611
2016
886
539
2793
2590
2647
645
3565
2280
1629
2387
3883
3411
1677
2331
3449
3345
2689
2780
3105.4
2042
3056
3039
3532
3451
3610
1043
879
1205
3110
610
3515
2874
777
706
3768
2329
2722
658
721
4046
2740
808
1127
2744
1942
804
2657
2627
2693
2829
3037
3167
2696.6
2015.5
2857
2712
3028
2854.5
3251
2916
1782
2064
2853
2836
2944
2323
2627
804
2959
2001
3147
722
1981
3455
2634
1491
746
3497
3379
1924
2025
2277
7414
1399
3231
731
1946
1186
2995
6904
2519
3309
1837
1287
3721
2703
1825
2116
2344
1965
3628
3751
2163.1
2079.2
2972
3273
2063
2683
3099
2178.4
958.1
2642
946
837
965
3331
2507
2380
2031
1707
1724
2794
2472
3041
1977
2938
2999
7162
820.8
507
5915
1484
1688
618
2911
562
1802
1533
1255
3080
2552
858
1571
555
1113
2552
3380
1404
3486
3303
4855
692.9
2924
711
2367
6222
6309
966
601
3105
2612
1916
3128
566.2
642.2
1001.8
1109
3533
1570
1240
709
4387
556
1190
2756
1686
4039
5950
7455
3320
3360
1525
4935
7946
7161
2936
2016
1545
2877
6485
7861
2507
1898
2493
900
2565
3943
788
2585
2629
2637
2914.3
1516
893
7756
2785
5546
1717
1495
1495
750
1350
2637
6023
6046
2190
824
3976
735
1736
1042
532
3228
5775
2753
2808
1562
1316
872
1333
925
842
1844
1543
2329
2045.9
2656
2112
2627
1683
1451
4260
3539
2260
1979
508.4
4301
2717
2703
778.1
3988
593.2
676
701
943
3460
2251
2286
858
3476
2453
2964
2340
2342
3779
1607
3702
736
1460
1155
3446
2720
3594
554
5597
2777
5163
3730
5520
1068
2395
2477
642
2287
3537
3906
1415
2292
7129
2676
1733
2725
3145
829
1295
1322
2252
1717
1736
512.6
513.2
539
3898
5338
2702
3122.3
3135
594
942
2306
2670.4
2718.1
2727
3146.2
3085
2827
1192
1289
1509
3397
835
3420
2763
2999.3
2969
3042
2906
3564
3898
3235
3272.1
3457
3192
3716
3728
3379
3180
3609
2086
925
2936
3104
867
841
1840
565
892
3851
1341
1220
2246
2515
537
1522
3586
843
661.4
3657
1712
3036
3597
2962
3086
3163
556
2551
2553
3472
2180
2192
2809
2559
2827
2173
721
2757
3011
510.1
3253
3155
2384
2385
2335
2026
1835
1595
2032
2253
2541
3232
1340
2324
2127
2001
3303
2440
2347
2523
3076
2590
3030
2541
3413
3236
2488
2217
2794
3770
2399
3463
884
2541
1084
3070
1398
535
1034
2769
976
2140
842.9
805
673
2332
525
1717
1214
1032
545.5
514.8
715
1702
2258.7
2259
2260
567.7
3053
516.2
762.7
832
930
561.7
1340
2844
2238
2241
2556
5596
3337
836
1715
1750
2394
2909
1436
1488
638.9
2024
1978
2675
728
2314
657.3
2340
3190
2938
504
806.1
3004
805
1902
1100
2843
3390
613
673
3152
592
2180
6621
2430
952
1919
572
3077
7852
2590
2799
2736
3345
1642
957
582.2
785
880
675
1606
1645
1833
587.1
2595
1910
3055
656.1
950
2749
651.1
2719
1167
1963
1432
1718
1684
1894
1895
2089
2118
1862
568
578
1944
3064
1332
4420
4196
1800
823
2958
7893
665
3382
1974
978
2286
2524
1474
2876
3263
1858
2433
7428
1157
1467
1182.8
1183
587.1
2700
598
1518
3601
3759
3211
1436
5240
3225
1342
1442
3402
1394
3612
3324
1493
3760
604
1709
1613
3121
2233
2485
1476
927.9
2936
2955
3954
1388
916
1567
966
1004
2926
2505
508
599.3
1611
730
585
2652
4756
1573
661.8
813
657.5
1987.8
1716
2128
2439
1670
1508
2480
1688.4
1683.3
2097
1247
1615
691
1543
541.9
556.6
1560
1461
1423
2485
2087
1862
5601
561
742.5
3400
2050
2063
2189.8
3472
1646
558
560
702
2782
960
774
1373
530
1628
901
696
898
778
1285
3094
2619
580
1125
3299
846
847.7
857
4750
3443
1263
2225
2436
1971
811
2405
2101
628
2363
963.6
637
2306
699.8
749
2177
691.4
2224
2115
4811
1435
1669
819
597
1042
589
3395
608.3
698
841.5
1680
1434
2367
3470
1817
1771
2668
2504
2260
2216
3287
2457
2347
1997
2768
2774
1903
2165
636
544
2547
3379
725
726
3511
1289
1850
2281
2832
2508
3394
3498
1338
2019
2553
3042
2859
2126
2095
2452
2740
2027
3559
2653
1878
2117
2195
3453
2334
3371
2493
1633
1342
3677
1963
2945
2301
3355
938
696
3509
1466
2862
1379
1691
2780
3738
1742
2237
3438
2749
3886
6025
1103
1216
2038.2
924
1624.7
3416
1660
1547
2507
5506
1519
510
3189
1839
2526
2429
2770
936
945
2229.6
2603
2601
2363
1809
2616
832
4506
4466
1423
1875
2332
1770
1267
3056
2820
1648
778
506.1
570.8
2283
899
709
2109
3126
2347
2467
2813
2386
1774
2340
2486
2270
7299
1142
735.8
3102
4207
1526
539
2869
2470
670
2377
6955
7147
2541
3040
618
5395
7134
1645
1882.12
751
1435
4446
1084
536
1491
2088
585
700
509
1102
849
636
906
1043
565
2334
536
3126
601
3310
2773
639
1626
819
757.4
7273
753
874
1959
899
542
656
779
771
2188
1926
1469
4011
1632
3167
2722
6344
1532
6137
2088
654
601.7
3308
1194
578.7
723
5645
2259
705
4760
1984
1324
1834
643
1252
2145
1232
718
1950
6168
3283
1224
2569
3776
6440
1218
1554
2058
2662
1263
1986
2621
3766
1868
3230
3025
4091
2315
1565
2740
2655
3491
2472
723.3
2025.3
2146
1986
3196
741
2331
2464
2546
3002
2803
1604
2973
575
737
3700
3773
3522
4001
3870
3668
3295
3445
3824
3754
3482
3540
3842
3898
3646
1559
5244
584
608
1508
1180
2449
7017
1637.4
1366
2011
823
825
6282
6051
4400
6658
3491
4999
4114
970
788
1943
2909
950
3624
2307.8
3540
2498
4339
1781
2462
605
1333
2387
851
686
2124
2304
542.1
537.1
597.5
1749
1560
1763.6
2086
1633
837.7
2016
2434
2873
855
1190
1707
7246
1870
1853
2948
1662
2379
748
608
2006
728
2746
975
1620
7027
2054
1966
2336
2316
4053
640
1613
860
2828
726
2454
1289
1314
640
1063
1064
6882
2400
520
873
808
1196
720
5895
723.1
3022
1968
609
901
624.9
1604
3151
1273
789
2222
1423
1424
891
7462
804.9
1369
773
1352
1712
720.5
581
764
1699
4315
1865
2415
777
1923
556.2
815.2
1031
1092
3389
842.1
1764
728.5
2835
605
1468
2670
4344
2776
2107
506
4013
3228
2596
1079
3730
1129
892
1368
905
552.3
736
1255
629
850
1272
560.2
610
1072
7282
775.3
593.1
1753
955.9
601.5
1320
1707
2208
1588
1940
601
1421
1923
1892
2899
2187
2444
778
1553
550
4039
1064
708
787
3257
6200
895
760
835
2966
917
693
2812
5214
536
2135
1943
964.9
655
1477
504.4
704.1
2091
925.7
715.3
665.9
3046
3057
819
994
3721
1090
7145
2017.1
3594
2300
692
2323
657
2863
551
538.1
779
886.5
2024
549
815
1795
1470
992
993
970
2782
999
2587
1909
1910
1251
2021
4395.4
2000
2108
610
610.7
1055
724
1019
756.9
1811
865.1
615
668
1542
739.3
2310
2137
5874
2376
2335
2884
3004
2645
1992
3050
2956
1120
701
588.75
2764
2642
1258
3166
659
2071
2504
2340
7742
1446
656
656.4
645.2
2162
620
628.4
2062
787
6271
3205
2510
2965
3219
3427
3911
606
5112
1259
1236
1592
4321
3680
3482
2288
1116
3713
1398
2321
1125
4507
987
880
659
609
706
3164
2994
2968
2732
3678
3394
4350
1651
842.6
728
4776
3119
2382
1026
1182
1778
797
1776
1613
3003
2872
917
2544
2960
1617
2948
964
848.1
1534
4322
2789
1315
3108
1314
1654
2335
3792
1110
566.1
2865
1810
837
818
1922
2060
3300
2552
2429
5790
574
1037
6570
6635
4225
1215
506.7
2344
6176
1051
4737
1933
1954
631
754.9
620.5
3630
2032
856
980.4
2134
3090
2983
1133
798.2
2111
2642
1570
2839
2810
1862
6735
7937
2244
1146
2595
6814
2649
2224
743.8
749.3
2747
2663
1961
2117
2592
2954
776
3438
2355
1496
2329
1795
1801
2164
1333
1884
753
1608
1078
2533
1333
1475
697.8
1834
3162
3406
2677
1334
2139
1415.6
941
575
3079
2884
1925
931
3270
2215
2766
1064
964
927.8
556.6
767
517
2581
2746
2187
1738
702
2286
1499
2106
1862
2666
1565
3294
6288
3183
2556
1132
772
1909
1411
5204
3377
653
2426
3440
1640
693
2620
5385
1638
1618
856
1747.8
1804
2044
1728
980
984
3964
3545
2200
3592
2419
3962
1148
1234.2
3011
2526
2500
594
2648
1030
719
2776
2333
600
2120
1388.8
2528.1
2317
910
554
527.8
590
2363
1895
3001
1758
663
1199.9
1335
663.3
2097
7590
526
1073
611.5
2510
2513
1773
695.7
639
2776
3213
7108
1548
606
816
620.1
2317
3189
842.7
1475
2517
659
1645
4600
4345
2395
2978
670.4
692
702.5
3206
743.6
2930
1569
874
543.4
2839
2842
4142
686
1319
2747
6108
3160
653.6
930
787
1224
1411
578
1496
3097
3033
564
542
588
1206
1728
935
569
569.1
3003
6623
4142
677.7
1695
2299
525.6
1449.3
4350
4602
2227
2134
3136
606
789
803
1882
2068
515
593
3355
652
2706
805.4
2016
1269
2196
650
1029
992
3267
1713
1624
2020
859
1018
3396
5868
5870
5704
527
1708.7
2458
2345
7181
1450
7403
2681
3078
3654
3323
3083
2614
2594
1791
3778
2840
1362
3809
3881
571
575.3
1803
1130
657.8
1682
1392
577.7
538.3
790
531
5815
1465
604.7
2616
605
5864
2705
516.7
2695
535
1583
2056
6677
633.8
2244
638
2371
2092
3425
564
1126
716
1073
839
654
554.9
794.6
753.5
2297
975
536
1721.2
729
729.1
553.9
2296.3
838
978.3
1130
1033.5
568
2573
2336
1622
571
540.2
939
875
511
526
2241
769
551
1956.8
863
642.8
2964
3244
1297
3305
1686
2126
2079
720
801
2875
1462
792.2
732
1840
7458
1699
1419
1899
2500
705
3181
799.1
2173.2
2171.8
3132
2214
3017
1971
2800
7145
6456
2421
2430
2115.2
2062
683
1699.8
2031.2
3055
2248
2467
3335
1775
2295
1003
1620
2464
1560
1418
2017
950
2014
1129
995.8
3197
3348
880
1221
3954
4367
768
2789
812
655.8
2012
1557
1133
3122
929
3710
4058
4135
1179
552.6
1703
541.3
2346
1932.24
5454
2306
3030
2497
1123
785
518
874.4
1332
1262
3822
2147
1366
6946
2067
1259
1107
3946
6476
1934
545.2
3134
2363
1422
1989
658.5
635.5
1333
1083
1776
544
1639
1956
1552
702.8
3650
562
2270
1577
2543
2888.7
1668
643.4
1659
1039
1340
610.4
1514
517
2047
1095
2625
582
890
1640
1009.2
1682
1838
3254
1069
635.3
943
2068
954
1037
1674
555
1566
2520
2105
1038.5
911
3010
1975
1625
3242
587.9
1305
1134
563
648
541
2719
2085
2560
1463
720
712
2779
3521
587.9
586.9
893.8
591.8
528.9
967
813
3338
792.7
3434
752.5
1539
3087
547
644.8
820.5
572
1199
1204
551.9
602
644
517.5
2319
521
802.8
1193
1279
1979
1277
761
3130
1592
742
3143
2588
3650
1975
4208
785
597.6
908.3
1498
901
1758
1611
1918
1481
812
3123
2124
7556
7135
893.1
3143.45
1345
2581
2570
2571
2963
638.6
2471
2066
3052
1569
3061
3063
1280
1225
3318
1879
561
1337
2782
3855.25
1780
1110
1078
2020
2051
1412
543.4
820
3251
848
910
4671
6287
605
2632
1358
1920
2254
3070
731.7
677
1405
672.8
3031
675
3842
1472
930
1640
595
1618
807
2196
639.8
614.5
527.8
2585
2815
628
3317
524.9
808.6
2309
577.2
2224
600.7
3396
838.2
513
869
944.1
3360
679
848
862
2917
1862
916.5
761
2599
740.3
2418
827
531
538
601
3059
3283
649
649.6
558
1061
1132
1337
2140
3532
2509
922
2247
3652
2242
1066
766.2
1708
801.5
1093
1058
809
1915
2695
1644
2119
2231
1563
745
2185
842
888
2384.8
3543
2299
889
836
2735
1737
1638
4312
845
652
1339
3002
1866
3952
866
2433
2770
592
2847
2806.6
952
4354
1038.6
4167
1957
2776
2995
2937.3
2599
2091
2762
710
3078
1963
3328
1200
2889
2453
1326
1047
3363
3645
850
2241
1731
925
851
839
2669
1414
602
1236
1548
1043
4661
4320
4643
843.7
844
1363
1962
7758
3105
2554
1057
2156
2432
1452
767
2460
2964
2651
3941
835
1290
3480
840
2763
