length_km
52.7
52.7
52.6
52.75
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
52.2
52.1
52
52.4
52.32
53
53
53
53
53
51
51
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53
53.04
53
53
53
53.7
53.7
53.8
53.7
53.6
53.58
53.6
53.7
53.7
53.6
53.7
54
54
54
54
54
54
54
54
54
53.915
53.82
53.9
53.8
53.9
53.846
53.94
53
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
53.04
53
53
53
53
53
53
53
53
54
53.9
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
54
53.3
53.3
53.3
53.2
53.3
53.3
53.1
53.2
53.1
53.2
53.17
53.4
53.5
53.4
53.5
53.5
53.4
53.34
53.43
53.35
53.5
53.5
53.5
53.4
54.1
54.1
54.2
54.2
54.2
54.116
54
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
55.845
56
56
56
56
55.9
55.9
55.87
55.8
55.8
55.8
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
54
54
54
54
53.5
54
54
54
55
55
55
55
55
55
54.5
55
55
55
55
55
55.39
55.5
55.4
55.4
55.5
55.4
55.5
55.5
55.4
55.4
55.4
55.5
55.5
55.4
55
54.4
54.4
54.3
54.293
54.39
54.4
54.4
54.3
54.46
54.6
54.6
54.5
54.5
54.6
54.6
54.5
54.5
54.6
54.82
54.9
54.9
54.84
54.792
54.8
54.9
55.2
55.1
55.3
55.3
55.2
55.3
55.06
55.08
55.1
55.3
55.1
55.1
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
54.934
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55.5
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55.7
55.7
55.8
55.7
55.7
55.6
55.6
55.8
55.7
55.8
55.8
55.7
55.77
56
56
56
56
56
56
56
56
56
56
56
56
56
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
56
56
56
56
56
56
56
56
56
56
56
56
56
56
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
55
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
55
55
55
55
55
55
55
56
56.038
57.2
57.3
57.2
57.1
57.2
56.139
56.3
56.18
56.1
56.2
56.1
56.3
56.3
56.2
56.2
56.287
56.3
56.1
56.1
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
58
58
58
58
58
58
58.69
58.56
58.8
58.8
58.7
58.6
58.76
58.7
58.7
58.7
58.74
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
56
57
57
57
57
57
56.5
56.6
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
56.4
56.4
56.4
56.4
56.4
56.5
56.5
56.4
56.4
56.3
56.6
56.6
56.6
56.65
56.7
56.6
56.7
56.67
56.54
58.4
58.4
58.5
58.4
58.5
58.377
58.5
58.5
58.5
57.6
57.7
57.6
57.6
57.554
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57
57.4
57.3
57.3
57.31
57.3
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
57
57
57
57
57
56.8
57
56.97
56.8
56.9
56.9
56.8
56.9
56.8
57.9
57.8
57.91
57.9
57.9
57.9
57.8
60.3
60.4
60.4
60.2
60.2
60.2
60.2
60.2
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59.9
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
58.9
58.9
59
59
59
59
59
59
59
59
59
59
58.95
59
59
58.96
58.8
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
57
57.5
57.4
57.4
57.9
58
58
58.9
59
59
59
59
58
58
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
60.5
60.6
60.6
60.67
60.7
60.5
60.7
60.5
60.7
59
59
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
58.1
58.1
58.1
58.1
58.1
58
58
59.276890215587294
59.3
59.3
61
61
61
61
61
60.75
60.9
60.8
60.8
60.8
60.8
60.8
60.96
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
58
58
58
58
60
58.1
58
58
58.3
58.4
60
60
60
60
60.8
60
59
61
61
61
61
61
58
58
59.9
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
60.1
60.08
58.2
58.3
58.3
58.3
58.3
58.3
58.2
58.2
58.2
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
59.1
59.1
59.2
59.2
59.1
59.1
59.2
59.2
59.2
59.02
59
59
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
61
61
61
65
60
63.4
63.3
63.46
63.5
63.3
63.3
63.41
63.4
63.34
65
65
65
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
61.1
61.11
61.2
61.3
61.2
61.2
61.1
61.84
61.8
61.7
61.8
61.77
61.8
61.8
61.893
61.7
61.8
61
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
61.9
62
62
62
62
62
62
62
62
62
62
61.9
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
63.9
63.94
59.4
59.5
59.5
59.5
59.5
59.384
59.5
59.5
59.5
59.4
60
60
60
60
60
60
60
60
60
59.9
59.9
59.8
59.6
59.63
59.7
59.9
59.9
59.8
63.1
63.1
63.1
63.2
63.1
63.09
63
63
63
63
63
63
63
60
60
60
62
65
65
65
60
60
60
60
66
66
65
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
62
63.51
63.8
63.6
63.6
63.8
63.8
63.7
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
63
63
63
63
61
61
59.2
59
64
63.8
63
62.9
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
63
63
63
63
63
63
63
63
62.9
63
63
63
63
63
63
63
63
63
63
63
63
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64.9
64.89
64.8
64.7
64.7
64.7
64.7
64.7
64.7
64.84
61.4
61.5
61.6
61.5
61.574
61.6
61.6
61.47
61.5
61.6
61.6
61.54
62
62
62
62
62
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
64
62
62
62
61
61
61
61
61
61
61
61
61
63
66
66
60
62
62
62
67
65
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
61
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
67
67
67
67
67
61
61
61
61
61
61
61
61
61
64.727
62.5
62
62
64
64
64
64
64
61
61
61
61
61
66
66
64.49
64.7
64.7
64.5
64.7
64.5
64.51
64.5
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
66.9
66.9
66.8
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
67
67
67
67
67
67
67
67
67
64
64
64
67
67
67
62
62
62.5
60
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
62.71
62.7
62.69
62.71
62.8
62.7
62.614
62.74
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
67.5
67.5
67.5
67.6
67.6
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
68
68
68
68
68
65.8
65.6
65.7
65.7
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
64.9171642
64.96
67.1
67.1
67.1
65.062
65.1
65.3
65.26
65.3
65.1
65.2
65.25
65.1
65.2
65
65
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
67
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65
67
67
67
67
67
67
67
66
66
66
66
66
66
65
65
65
65
68.4
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
64.207
64.3
64.3
64.3
64.2
64.4
64.2
64.4
64.4
64.3
64
64
68.4
68.4
68.4
68.2
68.4
68.4
68.2
68.305
68.13
68.32
68.3
68.17
68.19
67.5
70
70
70
65
65
65
65
65
66
66
65.48
65.5
65.4
65.5
65.4
65.308
65.4
65.5
65.3
65.4
65.5
65.4
65.45
67.4
67.4
67.3
67.4
67.3
67.31
68
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
69
64
64
64
64
64
64
64
64
64
64
64
67
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
66.1
66.2
66.4
66.3
66.2
66.1
66.3
66.4
66.1
66.4
66.3
66.4
66.3
62.3
62.4
62.4
62.4
62.4
62.3
62.5
62.3
62.5
69.8
69.736
69.5
69.77
69.6
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
68
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
67
69
66
66
66
69
69
69
71
66.5
70
70
70
69
70
71
71
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
67.9
67.9
67.9
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
69.38
69.384
69.5
69.3
69.5
69.3
69.3
69.5
69.5
69.3
69.49
69.2
69.3
70.1
70.1
70
70.09
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
66
69.1
69.1
69.1
69
68.8
68.8
68.8
68.9
68.8
68.9
68.75
68.8
68.9
69
69
69
69
69
70.208
70.3
70.2
70.4
70.26
70.3
70.2
70.2
70.2
70.26
68.6
68.5
68.6
68.5
68.6
68.5
68.5
68.5
68.5
66.6
66.5
66.44
66.7
66.6
66.6
66.6
66.7
66.5
66.5
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
64.1
64.17
64.1
64.02
64.18
64.1
64.1
64.1
64
64.14
70.8
70.6
70.7
71
71
71
71
71
71
64
64
64
64
70
70
70.4
72
68.1
69.9
69.9
69.86
71
71
71
71
71
71
71
71
71
71
71
71
71
70.9
70.9
71
71
71
71
71
71
71
71
71
71
71
71
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
74
74
74
75
73
68
68
70
70
72
72
70
73.7
70
70
70
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
70
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
70
70
70
70
70
70
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72.5
72.5
72.5
72.5
72.5
72.65
70
70
72
71
71
71
71
71
77
68
68
69
69
69
76
77
77
77
77
77
77
77
77
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
72
72
73.6
73.6
73.6
73.6
73.6
73.6
73.56
73.5
73.5
71.1
71.13
71.1
71.2
71.03
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
72
74.2
74.3
74.02
74.2
74.3
74.02
74.7
74.8
74.8
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
73
73
73
73
73
76
73
71.8
76.5
75
75
75
75
75
75
75
75
75
75
75
75
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77.3
77.4
77.3
77.2
77.3
77.4
77.5
77.1
77.5
77.3
80
80
80
80
80
80
80
80
77.1
73.1
73.2
73.04
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
76.22
76
76
74
74
74
71
71
71
71
71
71
71
71
71
71
71
71
71
71
71
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
75
72.2
72.1
72.4
72.4
72.4
72.14
72.2
72.16
72.39
75
75
75
75.1
75.3
75.1
75.1
75.3
75.1
75.14
75.34
75.24
75
73.3
73.5
73.3
73.4
73.4
73.4
73.27
73
75
73
78
78
72
72
72
72
75
75
75
75
78
74
76.6
79
79
76
76
75.5
75.5
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
78.1
78.4
78.1318516565211
78.4
78.4
78.172
78.2
78.1
78.2
78.2
78.1
78.1
78.2
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
77.9
75.6
75.7
75.4
75.77
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
82.7
82.99
82.7
82.7
82.7
82.7
71.5
71.5
71.5
71.5
71.6
71.5
71.53
71.4
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
75
80
80
79
79
79.35
80
80
74
74
74
74
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
78
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
83
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76.49
76.3
76.5
76.5
76.5
73
73
73
73
73
73
73
73
73
73
73
73
73
73
73
72.9
73
73
73
72.9
72.9
72.8
72.9
72.7
74.5
74.5
74.4
74.5
74.6
74.4
74.5
74.5
74.34
74.5
74.34
77.6
77.9
77.6
77.6
77.8
77.7
77.5
77.65
78
78
78
78
78
78
78
78
78
78
71.65
71.8
71.9
71.7
71.9
71.7
71.7
71.9
71.9
71.8
71.9
78
74
74
74
74
74
74
73.98
74
74
73.7
73.7
73.99
73.8
73.81
73.7
73.7
77
77
77
77
77
71.5
78
77
77
78
78
78
82
76
75.9
80
80
80
78.6
76.7
76.7
76.6
76.7
79.2
79.2
76
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
77
79.8
79.8
79.76
82.1
82.1
82.1
82.1
82
82
82
82.4
82.4
82.4
82.4
82.2
82.4
82.2
82.5
74
80.5
81
76
76
76
76
76
76
76
76
76
76
76
76
76
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
81
81
81.7
81.7
81.7
81.6
81.72773270097039
81.6
80
80
80
80
80
80
80
80
80
83.7
83.7
83.6
83.8
83.8
83.67
83.7
83.7
80
80
80
80
80
80
80
79.6
79.3
79.3
79.35
79.5
81.32
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
76
75.9
76
76
81.02
81.15
81.2
81.2
81
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
79
80.4
80.284
80.4
80.1
80.1
80.2
80
80
80
82
82
82
82
82
82
82
82
82
82
82
82
82
81.962
82
82
82
82
82
82
82
78.6
78.5
78.6
78.4
78.6
78.6
78.5
78.4
78.4
78.4
78.5
82
79.9
79.961
79.9
84.5
84.7
84.6
84.6
84.7
84.6
84.5
84.5
79
79
79
79
79
79
80
80
79
79
79
79
79
79
79
80.7
80.7
80.6
80.55
80.41
79
79
79
79
78.78
79
78.92
79
79
79
78.7
78.7
78.84
78.71
78.82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
86
89
79
79
85
85
85
85
85
84
84
84
84
82
82
82
82
86
86
86
87
87
83
83
83
83
83
85.1
82
82
85
85
85
81
81.5
80
80
81
81
80.9
81
81
81
81
80.86
81
80.9
81
81
81
81
81
81
81
80.8
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
82
86
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
83.2
83.2
83.4
83.3
83.3
83
83
83
83
83
83
83
83
83
83
83
85.2
85.3
85.1
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
84
86.8
86.9
86.7
86.6
86.9
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
84
84
84
87.1
87.17
87
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
85
84.8
85
85
85
85
85
85
85
85
85
84.8
84.8
88.7
88.5
88.6
88.6
88.51
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
87
89
89
89
89
89
89
89
89
89
89
89
89
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
81
88.133
88.1
88.2
88.177
88.2
84.2
84.1
84.3
84.24
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
88.4
88.34435823047414
88.969
85.6
86.6
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
89
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
80
83
85
85
80
86.4
86.4
86.5
86.3
86.51
86.4
86.3
86.2
86.3
86.4
86.5
86.2
86.4
87
87
87
87
87
87
87
87
87
87
87
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
84
90
84
84
84
90
86
90
90
90
89
87
87
92.5
92.5
85.7
85.8
85.8
85.7
85.86
85.7
85.85
85.69
87.91
84
84
84
84
84
84
84
84
83.9
84
84
84
84
84
84
84
84
83.8
84
84
84
84
83.9
84
83.8
83.9
83.8
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
90
